object	id	taxonomy	obstacles	m1_cal	m2_cal	m3_cal	m4_cal	x	y	z	rx	ry	rz	m1	m2	m3	m4
mustard bottle																	
medium timmies cup	463785.0	8.0	0.0	14478	14994	16412	16809	-62.089043999999994	-79.270319	80.900386	-0.723456	1.487462	0.551954	15838.0	13632.0	17773.0	16406.0
medium timmies cup	463786.0	8.0	0.0	14478	14994	16412	16809	16.304962	-112.712525	97.804919	-1.192965	1.053412	1.2104549999999998	15975.0	13493.0	17907.0	16406.0
medium timmies cup	463787.0	8.0	0.0	14478	14994	16412	16809	67.585172	-98.290464	93.4963	-0.8580610000000001	-1.490873	-0.625682	16014.0	13455.0	17946.0	16406.0
medium timmies cup	463788.0	8.0	0.0	14478	14994	16412	16809	2.7582310000000003	-111.560608	78.394761	-1.1522649999999999	1.212893	1.064275	15959.0	13511.0	17890.0	16406.0
medium timmies cup	463789.0	8.0	0.0	14478	14994	16412	16809	59.12899300000001	-98.501958	97.50019	-0.930018	-1.461662	-0.648608	15908.0	13562.0	17840.0	16406.0
medium timmies cup	463790.0	8.0	0.0	14478	14994	16412	16809	105.90296299999999	-65.375194	82.295949	-0.530734	-1.583803	-0.37408	15894.0	13576.0	17825.0	16406.0
medium timmies cup	463791.0	8.0	0.0	14478	14994	16412	16809	-71.857126	-83.240998	81.087065	-0.726935	1.511633	0.532833	16169.0	13301.0	18096.0	16406.0
medium timmies cup	463792.0	8.0	0.0	14478	14994	16412	16809	19.784439000000003	-123.91070500000001	84.473711	-1.210069	1.1683729999999999	1.156395	15508.0	13963.0	17442.0	16406.0
medium timmies cup	463793.0	8.0	0.0	14478	14994	16412	16809	69.046583	-104.94511299999999	102.246567	-0.8468	-1.471598	-0.6020270000000001	16031.0	13440.0	17963.0	16406.0
medium timmies cup	463794.0	8.0	0.0	14478	14994	16412	16809	0.50465	-120.770352	83.601347	-1.223861	1.207746	1.125942	15885.0	13585.0	17816.0	16406.0
medium timmies cup	463795.0	8.0	0.0	14478	14994	16412	16809	98.073194	-70.159749	87.413127	-0.601421	-1.6616529999999998	-0.51623	16314.0	13153.0	18242.0	16406.0
medium timmies cup	463796.0	8.0	0.0	14478	14994	16412	16809	18.179907	-116.82459399999999	92.276388	-1.35301	1.2536479999999999	1.09819	16240.0	13228.0	18169.0	16406.0
medium timmies cup	463797.0	8.0	0.0	14478	14994	16412	16809	-33.874196999999995	-117.310872	97.47014300000001	-1.104096	1.447639	0.780295	16050.0	13420.0	17981.0	16406.0
medium timmies cup	463798.0	8.0	0.0	14478	14994	16412	16809	101.189456	-72.15505	88.49006800000001	-0.555491	-1.701904	-0.400278	15883.0	13584.0	17816.0	16406.0
medium timmies cup	463799.0	8.0	0.0	14478	14994	16412	16809	26.385043	-123.84430900000001	86.467134	-1.4036110000000002	1.141859	1.202752	16001.0	13470.0	17931.0	16406.0
medium timmies cup	463800.0	8.0	0.0	14478	14994	16412	16809	95.396265	-69.22959499999999	90.60725699999999	-0.542989	-1.702351	-0.402934	16060.0	13408.0	17991.0	16406.0
medium timmies cup	463801.0	8.0	0.0	14478	14994	16412	16809	-43.502798	-109.76212	102.543786	-1.115063	1.4630370000000001	0.762839	16121.0	13350.0	18051.0	16406.0
medium timmies cup	463802.0	8.0	0.0	14478	14994	16412	16809	93.542997	-78.315766	85.216476	-0.605342	-1.714058	-0.45698199999999994	16069.0	13400.0	17998.0	16406.0
medium timmies cup	463803.0	8.0	0.0	14478	14994	16412	16809	10.157359	-127.347508	91.282264	-1.329748	1.1726530000000002	1.139512	15990.0	13482.0	17921.0	16406.0
medium timmies cup	463804.0	8.0	0.0	14478	14994	16412	16809	-82.45920699999999	-71.884117	107.241317	-0.665604	1.6915799999999999	0.388776	16155.0	13315.0	18084.0	16406.0
medium timmies cup	463805.0	8.0	0.0	14478	14994	16412	16809	56.148382999999995	-113.019167	94.057935	-0.9700549999999999	-1.5550059999999999	-0.6753060000000001	15761.0	13707.0	17695.0	16406.0
medium timmies cup	463806.0	8.0	0.0	14478	14994	16412	16809	13.699854	-122.466493	88.985748	-1.3876469999999999	1.25831	1.110083	15951.0	13522.0	17880.0	16406.0
medium timmies cup	463807.0	8.0	0.0	14478	14994	16412	16809	99.30762	-79.339638	85.883452	-0.626993	-1.6891669999999999	-0.444945	15956.0	13510.0	17889.0	16406.0
medium timmies cup	463808.0	8.0	0.0	14478	14994	16412	16809	8.032894	-121.37890800000001	92.89107299999999	-1.340196	1.225055	1.058255	16134.0	13336.0	18064.0	16406.0
medium timmies cup	463809.0	8.0	0.0	14478	14994	16412	16809	17.906403	-121.354805	96.50072	-1.35963	1.212034	1.13964	16049.0	13422.0	17980.0	16406.0
medium timmies cup	463810.0	8.0	0.0	14478	14994	16412	16809	83.61622	-87.951938	92.528347	-0.6636989999999999	-1.679946	-0.489914	16114.0	13354.0	18044.0	16406.0
medium timmies cup	463811.0	8.0	0.0	14478	14994	16412	16809	18.681169	-126.11683400000001	85.460511	-1.3886379999999998	1.192078	1.1371229999999999	16029.0	13439.0	17960.0	16406.0
medium timmies cup	463812.0	8.0	0.0	14478	14994	16412	16809	-35.658089000000004	-114.003271	87.123209	-1.0173889999999999	1.426757	0.76002	15983.0	13488.0	17914.0	16406.0
medium timmies cup	463813.0	8.0	0.0	14478	14994	16412	16809	88.564293	-90.430419	80.700076	-0.686651	-1.637837	-0.4813	15992.0	13476.0	17924.0	16406.0
medium timmies cup	463814.0	8.0	0.0	14478	14994	16412	16809	13.799134	-119.830491	93.072171	-1.35043	1.204842	1.129923	15883.0	13589.0	17813.0	16406.0
medium timmies cup	463815.0	8.0	0.0	14478	14994	16412	16809	-31.914478000000003	-122.868384	94.32867900000001	-1.059293	1.451026	0.811751	15916.0	13555.0	17846.0	16406.0
medium timmies cup	463816.0	8.0	0.0	14478	14994	16412	16809	79.280975	-90.804078	84.373699	-0.701527	-1.657377	-0.495866	15984.0	13484.0	17916.0	16406.0
medium timmies cup	463817.0	8.0	0.0	14478	14994	16412	16809	13.008425	-116.281791	85.38199	-1.337482	1.223271	1.071159	16254.0	13214.0	18182.0	16406.0
medium timmies cup	463818.0	8.0	0.0	14478	14994	16412	16809	-45.035722	-114.263806	89.617869	-0.987607	1.4504549999999998	0.754598	16008.0	13461.0	17938.0	16406.0
medium timmies cup	463819.0	8.0	0.0	14478	14994	16412	16809	82.810932	-81.89145400000001	91.322075	-0.713853	-1.651762	-0.5092260000000001	15889.0	13579.0	17821.0	16406.0
medium timmies cup	463820.0	8.0	0.0	14478	14994	16412	16809	13.185722	-123.38121699999999	84.514204	-1.3608879999999999	1.223695	1.080191	15970.0	13499.0	17902.0	16406.0
medium timmies cup	463821.0	8.0	0.0	14478	14994	16412	16809	22.719241	-130.42616999999998	90.408035	-1.409577	1.225014	1.117283	15539.0	13932.0	17473.0	16406.0
medium timmies cup	463822.0	8.0	0.0	14478	14994	16412	16809	98.230724	-69.883121	88.948948	-0.606197	-1.7171509999999999	-0.40820300000000004	15517.0	13954.0	17451.0	16406.0
medium timmies cup	463823.0	8.0	0.0	14478	14994	16412	16809	-7.750338	-119.608845	98.508425	-1.265847	1.314445	0.941061	16057.0	13413.0	17987.0	16406.0
medium timmies cup	463824.0	8.0	0.0	14478	14994	16412	16809	105.684976	-65.587648	79.147204	-0.568059	-1.7274639999999999	-0.38763000000000003	15876.0	13590.0	17810.0	16406.0
medium timmies cup	463825.0	8.0	0.0	14478	14994	16412	16809	7.4453759999999996	-120.712746	87.649276	-1.319399	1.285029	0.981633	15618.0	13851.0	17552.0	16406.0
medium timmies cup	463826.0	8.0	0.0	14478	14994	16412	16809	105.996501	-67.01993399999999	88.018189	-0.52446	-1.708577	-0.401992	15526.0	13945.0	17460.0	16406.0
medium timmies cup	463827.0	8.0	0.0	14478	14994	16412	16809	3.222114	-124.81021299999999	94.273937	-1.302438	1.254634	0.992398	16138.0	13331.0	18067.0	16406.0
medium timmies cup	463828.0	8.0	0.0	14478	14994	16412	16809	92.719982	-81.16601899999999	89.011004	-0.640026	-1.6655490000000002	-0.44327	15977.0	13490.0	17910.0	16406.0
medium timmies cup	463829.0	8.0	0.0	14478	14994	16412	16809	6.686078	-122.82736000000001	97.0016	-1.312195	1.246024	1.06828	16068.0	13403.0	17998.0	16406.0
medium timmies cup	463830.0	8.0	0.0	14478	14994	16412	16809	92.653207	-93.499798	88.915319	-0.768158	-1.620859	-0.504718	15866.0	13602.0	17799.0	16406.0
medium timmies cup	463831.0	8.0	0.0	14478	14994	16412	16809	13.471694	-124.81793300000001	86.21504399999999	-1.2938180000000001	1.245935	1.0413059999999998	16121.0	13349.0	18050.0	16406.0
medium timmies cup	463832.0	8.0	0.0	14478	14994	16412	16809	-61.140374	-104.641968	92.41629300000001	-0.855389	1.53539	0.658199	15815.0	13656.0	17747.0	16406.0
medium timmies cup	463833.0	8.0	0.0	14478	14994	16412	16809	83.03615	-100.705168	89.923795	-0.752955	-1.59938	-0.567511	15954.0	13512.0	17886.0	16406.0
medium timmies cup	463834.0	8.0	0.0	14478	14994	16412	16809	5.982598	-113.337727	87.133059	-1.339063	1.233114	1.042092	15564.0	13905.0	17498.0	16406.0
medium timmies cup	463835.0	8.0	0.0	14478	14994	16412	16809	-66.940365	-100.803709	95.359073	-0.8814879999999999	1.540014	0.657899	15605.0	13863.0	17540.0	16406.0
medium timmies cup	463836.0	8.0	0.0	14478	14994	16412	16809	92.516755	-88.613935	94.725142	-0.705701	-1.675963	-0.508124	15573.0	13896.0	17507.0	16406.0
medium timmies cup	463837.0	8.0	0.0	14478	14994	16412	16809	18.117528	-121.046821	97.177914	-1.310833	1.24458	1.090416	15994.0	13477.0	17925.0	16406.0
medium timmies cup	463838.0	8.0	0.0	14478	14994	16412	16809	17.048406	-124.588917	95.44229200000001	-1.37115	1.179632	1.139034	15546.0	13925.0	17479.0	16406.0
medium timmies cup	463839.0	8.0	0.0	14478	14994	16412	16809	123.316506	-68.077269	91.664464	-0.334646	-1.6931150000000001	-0.26342600000000005	15469.0	14002.0	17403.0	16406.0
medium timmies cup	463840.0	8.0	0.0	14478	14994	16412	16809	-94.578827	-78.249592	101.856535	-0.6159979999999999	1.688388	0.371199	15894.0	13577.0	17826.0	16406.0
medium timmies cup	463841.0	8.0	0.0	14478	14994	16412	16809	94.670028	-79.263265	82.88136	-0.60845	-1.7062810000000002	-0.426529	15952.0	13517.0	17883.0	16406.0
medium timmies cup	463842.0	8.0	0.0	14478	14994	16412	16809	11.763675	-126.033927	96.23723000000001	-1.34509	1.1858360000000001	1.156141	16004.0	13464.0	17936.0	16406.0
medium timmies cup	463843.0	8.0	0.0	14478	14994	16412	16809	91.456362	-77.026288	86.566455	-0.642486	-1.676532	-0.402264	15978.0	13488.0	17911.0	16406.0
medium timmies cup	463844.0	8.0	0.0	14478	14994	16412	16809	-74.08569200000001	-102.116741	102.03356099999999	-0.819162	1.587954	0.57399	15948.0	13524.0	17877.0	16406.0
blue jug	428671.0	8.0	0.0	None	None	None	None	4.628253	-178.472304	184.825214	-1.372231	-1.340691	-1.0890309999999999	16663.0	12820.0	18530.0	12892.0
blue jug	647873.0	1.0	0.0	None	None	None	None	73.08082900000001	-52.222086	145.48721799999998	-0.5708989999999999	-1.581332	-0.574926	16570.0	12954.0	18394.0	12952.0
blue jug	647874.0	1.0	0.0	None	None	None	None	49.957126	-63.090895999999994	124.25863500000001	-0.9268370000000001	-1.4781600000000001	-0.8397610000000001	16574.0	12952.0	18400.0	12914.0
blue jug	647875.0	1.0	0.0	None	None	None	None	3.180554	-69.473987	134.72501599999998	-1.110113	1.2299579999999999	1.0130940000000002	16572.0	12958.0	18401.0	12932.0
blue jug	647876.0	1.0	0.0	None	None	None	None	-29.484403000000004	-52.490977	140.996342	-0.865353	1.505208	0.626264	16570.0	12956.0	18400.0	12930.0
blue jug	647877.0	1.0	0.0	None	None	None	None	43.153968	-72.99799499999999	129.300539	-0.8508450000000001	-1.4988219999999999	-0.731677	16574.0	12953.0	18402.0	12926.0
blue jug	647878.0	1.0	0.0	None	None	None	None	63.125738	-59.91816899999999	133.633698	-0.8334870000000001	-1.494341	-0.645696	16573.0	12955.0	18400.0	12923.0
blue jug	647879.0	1.0	0.0	None	None	None	None	60.199943999999995	-61.847086	141.352977	-0.775153	-1.539647	-0.626472	16436.0	13085.0	18265.0	12926.0
blue jug	647880.0	1.0	0.0	None	None	None	None	25.829809	-77.677959	148.816788	-1.234952	-1.2543440000000001	-0.957859	16578.0	12951.0	18397.0	12925.0
blue jug	647881.0	1.0	0.0	None	None	None	None	-50.124164	-48.204775	145.97858100000002	-0.74063	1.51083	0.624278	16575.0	12953.0	18397.0	12978.0
blue jug	647882.0	1.0	0.0	None	None	None	None	-72.591205	-32.753356	167.424114	-0.6019800000000001	1.6654220000000002	0.26679400000000003	16550.0	12978.0	18368.0	12939.0
blue jug	647883.0	1.0	0.0	None	None	None	None	178.880541	-57.749885	167.028603	-0.163971	-1.798815	-0.238792	15329.0	14195.0	17165.0	12928.0
blue jug	647884.0	1.0	0.0	None	None	None	None	61.989243	-62.870371999999996	127.621728	-0.808597	-1.438962	-0.6230859999999999	16575.0	12953.0	18397.0	12925.0
blue jug	647885.0	1.0	0.0	None	None	None	None	46.166436	-62.971371	127.95978500000001	-0.966765	-1.36002	-0.837888	16572.0	12958.0	18401.0	12925.0
blue jug	647886.0	1.0	0.0	None	None	None	None	25.41919	-69.912012	130.63908500000002	-1.070387	-1.279778	-1.023083	16571.0	12958.0	18400.0	12946.0
blue jug	647887.0	1.0	0.0	None	None	None	None	26.633306	-71.142186	131.75204	-1.036447	-1.311197	-0.892342	16572.0	12953.0	18397.0	12966.0
blue jug	647888.0	1.0	0.0	None	None	None	None	-20.304374	-74.35759300000001	133.968897	-1.036949	1.398591	0.810033	16575.0	12953.0	18395.0	12924.0
blue jug	647889.0	1.0	0.0	None	None	None	None	-47.001765	-77.207778	126.49544399999999	-0.886416	1.587473	0.525729	16573.0	12955.0	18398.0	12995.0
blue jug	647890.0	1.0	0.0	None	None	None	None	-42.921501	-71.22105400000001	149.926681	-0.859505	1.531113	0.652093	15651.0	13869.0	17489.0	12926.0
blue jug	647891.0	1.0	0.0	None	None	None	None	40.161894000000004	101.83063299999999	169.711432	1.001005	-1.548846	0.79808	16583.0	12942.0	18398.0	12899.0
blue jug	647892.0	1.0	0.0	None	None	None	None	158.996061	-1.259555	140.346772	-0.24065799999999998	-1.639848	-0.183705	15303.0	14220.0	17141.0	12929.0
blue jug	647893.0	1.0	0.0	None	None	None	None	68.948987	-47.066415	152.950099	-1.8008950000000001	0.5787899999999999	1.601616	16167.0	13350.0	17999.0	12867.0
blue jug	647894.0	1.0	0.0	None	None	None	None	38.573167	-80.399596	142.170023	-1.472083	0.9606020000000001	1.2995860000000001	16575.0	12951.0	18394.0	12847.0
blue jug	647895.0	1.0	0.0	None	None	None	None	63.12729	-59.414657	138.850807	-1.7060110000000002	0.724517	1.47817	16572.0	12954.0	18398.0	12890.0
blue jug	647896.0	1.0	0.0	None	None	None	None	17.850401	-83.00316	137.055772	-1.401673	1.234895	1.055	16573.0	12957.0	18397.0	12873.0
blue jug	647897.0	1.0	0.0	None	None	None	None	-15.610342999999999	-68.50805799999999	162.282014	-1.085228	1.345432	0.83914	16574.0	12953.0	18397.0	12913.0
blue jug	647898.0	1.0	0.0	None	None	None	None	-56.746292000000004	-61.484506	152.98175700000002	-0.842994	1.497488	0.494783	16576.0	12952.0	18394.0	13000.0
blue jug	647899.0	1.0	0.0	None	None	None	None	-69.54075	-96.777839	131.852868	-0.783866	1.560674	0.5848140000000001	16572.0	12959.0	18388.0	13034.0
blue jug	647900.0	1.0	0.0	None	None	None	None	-78.717561	-31.121343	170.725326	-0.533021	1.601421	0.43639799999999995	16583.0	12940.0	18397.0	13015.0
blue jug	647901.0	1.0	0.0	None	None	None	None	186.142493	-72.549735	194.834999	-0.207546	-1.79952	-0.283507	15347.0	14176.0	17184.0	12924.0
blue jug	647902.0	1.0	0.0	None	None	None	None	47.444964	-53.278742	136.03366	-0.8860899999999999	-1.409828	-0.601508	16572.0	12954.0	18398.0	12928.0
blue jug	647903.0	1.0	0.0	None	None	None	None	30.786271000000003	-66.884486	144.370623	-1.099382	-1.342457	-0.7892279999999999	16573.0	12953.0	18397.0	12914.0
blue jug	647904.0	1.0	0.0	None	None	None	None	21.962237	-73.184738	122.169197	-1.148749	-1.2821870000000002	-0.9246690000000001	16573.0	12954.0	18399.0	13025.0
blue jug	647905.0	1.0	0.0	None	None	None	None	19.285999999999998	-67.807089	132.768163	-1.102997	-1.309417	-0.991643	16573.0	12954.0	18404.0	12976.0
blue jug	647906.0	1.0	0.0	None	None	None	None	26.336398	-233.95170299999998	187.498748	-1.040203	1.4384290000000002	0.913698	15366.0	14157.0	17203.0	12923.0
blue jug	647907.0	1.0	0.0	None	None	None	None	-6.682664999999999	-79.329986	165.281123	-1.313992	1.172707	1.1519620000000002	16548.0	12978.0	18360.0	12925.0
blue jug	647908.0	1.0	0.0	None	None	None	None	193.175979	-8.202357000000001	185.195334	-0.18626700000000002	-1.782731	-0.22964299999999999	15367.0	14155.0	17205.0	12923.0
blue jug	647909.0	1.0	0.0	None	None	None	None	67.74509	-14.619451000000002	136.076176	-0.319463	-1.643059	-0.103925	16573.0	12954.0	18398.0	12900.0
blue jug	647910.0	1.0	0.0	None	None	None	None	49.987126	-60.312793000000006	136.43901599999998	-0.9919100000000001	-1.418807	-0.705116	16573.0	12953.0	18399.0	12924.0
blue jug	647911.0	1.0	0.0	None	None	None	None	65.775501	-46.857525	136.67633500000002	-0.642984	-1.5250629999999998	-0.528519	16453.0	13063.0	18273.0	12922.0
blue jug	647912.0	1.0	0.0	None	None	None	None	25.102189000000003	-74.760377	142.688928	-1.095306	-1.319264	-0.947857	16574.0	12953.0	18393.0	12883.0
blue jug	647913.0	1.0	0.0	None	None	None	None	-27.914621	-71.316576	153.26556599999998	-1.129551	1.435259	0.73714	16571.0	12957.0	18397.0	12912.0
blue jug	647914.0	1.0	0.0	None	None	None	None	-53.787774	-63.763227	168.949747	-0.896101	1.545131	0.46205799999999997	16574.0	12952.0	18393.0	12986.0
blue jug	647915.0	1.0	0.0	None	None	None	None	62.146459	-115.43109	151.59084199999998	-1.1068280000000001	-1.374692	-0.743374	16582.0	12943.0	18401.0	12917.0
blue jug	647916.0	1.0	0.0	None	None	None	None	77.56525699999999	-21.111235999999998	156.43000700000002	-0.202751	-1.7170860000000001	-0.084727	16457.0	13071.0	18276.0	12857.0
blue jug	647917.0	1.0	0.0	None	None	None	None	76.417311	-34.613436	140.74257	-0.68494	-1.5244229999999999	-0.375544	16577.0	12953.0	18395.0	12890.0
blue jug	647918.0	1.0	0.0	None	None	None	None	54.57798100000001	-63.909243999999994	135.188434	-0.763764	-1.5485799999999998	-0.5633100000000001	16573.0	12954.0	18399.0	12976.0
blue jug	647919.0	1.0	0.0	None	None	None	None	15.694049	-76.381475	141.47669199999999	-1.3449280000000001	1.115358	1.154132	16572.0	12956.0	18396.0	12913.0
blue jug	647920.0	1.0	0.0	None	None	None	None	10.465852	-75.609678	146.66496899999999	-1.253473	-1.187181	-1.072838	16572.0	12953.0	18394.0	12929.0
blue jug	647921.0	1.0	0.0	None	None	None	None	-41.4814	-77.945971	129.59528999999998	-0.9222969999999999	1.653872	0.5343859999999999	16569.0	12958.0	18395.0	12899.0
blue jug	647922.0	1.0	0.0	None	None	None	None	-86.795227	-36.938528999999996	164.63012	-0.685233	1.750679	0.159158	16285.0	13232.0	18109.0	12913.0
blue jug	647923.0	1.0	0.0	None	None	None	None	99.335341	-75.64144499999999	147.421481	-0.674566	-1.736404	-0.378639	16586.0	12937.0	18395.0	12857.0
blue jug	647924.0	1.0	0.0	None	None	None	None	111.039879	-38.1533	156.693426	-0.469272	-1.752477	-0.24199400000000001	16592.0	12934.0	18395.0	12839.0
blue jug	647925.0	1.0	0.0	None	None	None	None	62.851572	-56.824879	149.299404	-1.095901	-1.6543189999999999	-0.475608	15682.0	13840.0	17519.0	12907.0
blue jug	647926.0	1.0	0.0	None	None	None	None	58.040549	-49.989737	134.224547	-0.712087	-1.594384	-0.5096510000000001	16573.0	12955.0	18397.0	12838.0
blue jug	647927.0	1.0	0.0	None	None	None	None	59.011982999999994	-44.901755	126.932101	-0.780849	-1.522987	-0.442525	16573.0	12954.0	18399.0	12849.0
blue jug	647928.0	1.0	0.0	None	None	None	None	50.701409000000005	-60.605636	127.037701	-0.9055549999999999	-1.4781959999999998	-0.493741	16539.0	12991.0	18365.0	12844.0
blue jug	647929.0	1.0	0.0	None	None	None	None	54.207166	-68.681762	137.256601	-0.9159309999999999	-1.430474	-0.583703	15609.0	13912.0	17450.0	12906.0
blue jug	647930.0	1.0	0.0	None	None	None	None	40.637538	-71.422593	140.939155	-0.989733	-1.472568	-0.643764	15674.0	13850.0	17508.0	12912.0
blue jug	647931.0	1.0	0.0	None	None	None	None	25.37495	-87.085752	152.17674	-1.240118	-1.354588	-0.706453	16584.0	12945.0	18399.0	12840.0
blue jug	647932.0	1.0	0.0	None	None	None	None	-4.222125	-84.159112	152.57863	-1.34355	1.3698620000000001	0.9142110000000001	16575.0	12952.0	18395.0	12826.0
blue jug	647933.0	1.0	0.0	None	None	None	None	-31.744479	-80.739758	160.641098	-1.0580180000000001	1.661874	0.657985	16573.0	12957.0	18392.0	12821.0
blue jug	647934.0	1.0	0.0	None	None	None	None	-37.277184000000005	-64.90699000000001	175.831734	-1.0426799999999998	1.5752950000000001	0.48833999999999994	16570.0	12954.0	18392.0	12901.0
blue jug	647935.0	1.0	0.0	None	None	None	None	-58.803548	-71.149723	166.960032	-0.9425899999999999	1.654552	0.437013	16573.0	12954.0	18392.0	12904.0
blue jug	647936.0	1.0	0.0	None	None	None	None	83.188877	-30.823325	132.489101	-0.424986	-1.6599599999999999	-0.131209	16557.0	12973.0	18379.0	12795.0
blue jug	647937.0	1.0	0.0	None	None	None	None	61.6055	-54.809988	140.557176	-0.887181	-1.451176	-0.29189499999999996	16532.0	13004.0	18355.0	12791.0
